subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_32,89.21471308200012,140,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_96,89.35224609000011,48,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_80,89.3415172230001,432,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_49,100.05894678400011,474,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_83,119.2027776330001,399,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_26,140.07171683500007,189,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_87,151.12852389500006,78,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_33,143.65118419600014,397,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_8,135.34461630900012,275,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_47,138.31678554799998,414,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_59,156.07248658100002,536,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_63,183.2395919789999,393,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_74,191.76627382699985,210,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_44,181.68755542300005,224,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_98,160.109671167,162,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_52,132.45205790399996,139,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_85,122.44536182399997,311,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_12,120.31820697599983,281,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_36,120.07827447299974,112,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_23,121.48007590099974,131,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_39,112.39551600499976,199,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_40,97.82288611099989,58,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_18,83.38137958399989,289,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_66,70.96849454599987,136,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_61,67.52773578799997,338,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_60,78.8635320259998,826,1.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_7,95.48424121099993,425,0.0,
abstract_algebra,ollama_gpt-oss:20b_think_unspecified,abstract_algebra_34,122.14053027799991,735,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_41,31.605344806999938,1572,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_42,71.23128326899996,444,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_9,118.40525578300003,472,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_91,168.03755282499992,166,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_65,163.06992981500002,477,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_50,145.4788416419999,118,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_1,114.36851917499985,99,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_70,82.28527826999994,210,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_15,90.690500681,1096,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_78,107.2114977990002,275,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_73,130.2866678570001,123,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_10,157.39562878200013,281,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_55,142.83884310400003,138,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_56,125.47258798099983,468,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_72,131.48188139000013,1441,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_45,135.7017572110003,596,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_48,171.25914687000022,541,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_92,229.19685136100043,1891,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_76,242.95736096500013,243,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_37,245.9161875069999,172,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_30,235.3048009529998,93,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_21,178.55420957399974,442,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_32,162.86934359999987,1186,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_96,153.52223032699976,207,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_80,150.17293865800002,134,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_49,167.0280043560001,67,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_83,152.53842892000011,981,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_26,152.5738277080004,1358,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_87,153.19408952700041,166,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_33,163.58031051800026,865,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_8,191.90378572400004,989,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_47,198.30645479999976,193,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_59,214.3312795619995,395,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_63,214.57106673699946,70,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_74,186.34678652099956,112,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_44,158.7467365839998,69,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_98,115.36862073299972,264,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_52,84.17352893199995,184,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_85,97.849032051,772,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_12,136.6362430969998,1198,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_36,195.76243471299995,467,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_23,317.68699111099977,4405,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_39,393.45139385899984,132,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_40,434.4879223170001,200,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_18,448.5564189890001,301,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_66,328.48454329800006,124,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_61,245.92251494999982,396,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_60,248.78906106999966,3888,0.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_7,257.2683560639998,85,1.0,
college_chemistry,ollama_gpt-oss:20b_think_unspecified,college_chemistry_34,390.39371050900036,2689,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_9,5.022116160000223,293,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_41,22.70995510300054,431,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_42,58.46250671400048,847,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_91,139.2534309850007,2268,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_65,228.89287931200033,526,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_50,304.88629735700033,430,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_1,360.0404453740002,383,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_70,348.7390389530001,1026,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_15,323.64481648400033,1086,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_78,298.3055925409999,247,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_73,278.9374859290001,539,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_10,260.0033069430001,47,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_55,225.24879001800036,106,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_56,193.82306866200088,402,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_72,147.04863052700057,163,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_45,126.89441639600045,386,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_48,129.70837546799976,452,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_92,129.32510498899956,247,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_76,149.1936737320002,779,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_37,161.03766447599992,139,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_30,171.4594768349998,925,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_21,193.25960418999966,729,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_32,198.63854722799897,218,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_96,272.67698490399926,5084,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_80,331.48468637899987,174,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_49,392.52089510599944,1801,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_83,470.72183887899973,693,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_26,472.1260675610001,2352,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_87,524.4875000820002,1785,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_33,538.5648712930006,328,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_8,535.9725982790005,179,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_47,487.67842532299983,191,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_59,354.4681493469998,72,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_63,247.1838865109994,213,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_74,153.95748100899982,265,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_44,114.72020885500024,61,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_98,124.50078759600001,211,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_52,131.28077887400013,250,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_85,176.93310659500003,3161,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_12,226.5736599189995,222,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_36,263.71172845099954,72,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_23,306.2376961,254,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_39,293.05286027999955,2383,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_40,281.4744859379998,404,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_18,345.5557602660001,4038,0.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_66,416.5638514120001,491,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_61,457.3596833299998,353,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_60,495.3953210569998,199,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_7,412.0959496989999,666,1.0,
college_mathematics,ollama_gpt-oss:20b_think_unspecified,college_mathematics_34,312.0452512040001,326,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_41,32.956758555000306,1352,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_78,80.78554811100003,610,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_82,131.45693642399965,64,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_9,189.04178407899963,166,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_67,188.59362996899927,300,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_47,176.3319597789996,466,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_1,176.72888649000015,701,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_72,169.83677078399978,161,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_15,181.1676014959994,51,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_80,199.7010793769996,1285,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_58,191.92053003199908,83,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_10,180.03387550199932,83,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_45,180.28783102600028,130,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_33,147.71510546300033,146,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_56,124.49539292700138,182,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_37,106.31576695400145,99,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_50,82.0248612860014,173,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_32,81.14372341200033,79,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_66,81.56699704499988,71,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_44,86.05620619799993,252,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_30,88.25685252499898,58,0.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_65,84.31244693199915,51,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_8,77.1629902529985,104,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_21,74.31780747299854,667,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_55,76.78136806899965,185,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_96,92.79497925900068,193,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_89,120.2097635220016,307,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_42,135.86249408700132,365,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_63,148.2899913550009,57,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_26,162.0501813640003,919,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_79,176.353797451,394,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_52,182.8952958179998,66,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_98,202.7724179050001,386,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_49,200.69284296700062,104,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_61,173.87404733200128,213,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_74,159.43962625300264,85,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_48,127.89125350500217,240,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_76,111.9714290990014,406,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_100,120.66210285899979,219,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_59,126.77321980899978,180,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_87,133.18607511299888,155,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_12,128.29121371099973,67,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_36,106.89865046500017,131,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_23,90.91076843799965,214,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_39,90.56104349900124,1108,0.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_40,99.3856101320016,69,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_18,119.99518885800171,200,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_68,133.73228152200136,163,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_5,124.85046375900129,195,1.0,
college_physics,ollama_gpt-oss:20b_think_unspecified,college_physics_62,116.83899688800011,208,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_146,4.091459899000256,178,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_144,9.399155560000509,71,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_195,16.497093437999865,112,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_9,25.026929697000014,93,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_52,33.53230587500002,628,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_185,43.45007544799955,197,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_204,52.01231544499933,42,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_81,64.6659215289983,213,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_197,67.91726674699748,182,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_186,70.71456008199857,226,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_172,72.96182582099937,125,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_29,65.13766389500051,172,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_113,61.696979114001806,124,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_110,52.01858374300173,147,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_171,41.6239299580011,18,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_223,37.94627798300098,318,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_159,36.048585054000796,146,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_112,40.706594960000075,322,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_152,46.534496948001106,97,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_111,47.713283398001295,160,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_192,46.634066352000445,102,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_2,44.31204888799948,323,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_60,43.22231180399831,245,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_61,45.82470213799752,96,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_228,50.10589270299715,122,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_78,52.73788837399843,327,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_123,52.655243574999986,46,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_84,52.46120104900001,114,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_109,65.09885664400099,1258,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_66,75.46011286199973,123,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_21,87.2099214109985,177,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_145,97.59867307799868,316,0.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_104,85.23576356799822,190,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_12,76.11300520899931,142,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_45,68.13210899499973,98,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_72,58.35291527300069,103,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_27,55.10768590900079,131,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_120,49.36087609400056,63,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_135,41.34622867000144,224,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_10,42.746827737000785,784,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_227,48.10279166800137,223,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_30,59.70765302100153,307,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_42,71.15044882100119,101,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_44,69.76181479000115,240,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_98,76.9483161900007,523,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_85,76.62939435000044,127,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_4,77.88901722099945,162,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_125,82.32084236399896,54,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_213,66.36656472099821,74,1.0,
conceptual_physics,ollama_gpt-oss:20b_think_unspecified,conceptual_physics_209,57.95638686399798,268,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_53,1.5705281259997719,37,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_208,7.106383239999559,177,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_34,15.524689541998669,56,0.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_178,27.51733346399851,80,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_358,37.371364586999334,22,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_66,42.14026154400017,60,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_211,43.92915025000184,48,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_257,43.48404369000127,195,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_248,45.29299147100028,121,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_242,54.56090940200011,438,0.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_91,64.78332532399872,121,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_331,71.16377853999984,77,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_290,76.6949115440002,162,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_251,68.32907401500051,26,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_93,58.21037195700046,46,1.0,
elementary_mathematics,ollama_gpt-oss:20b_think_unspecified,elementary_mathematics_203,49.36788350400093,53,1.0,
