subset,model,sample_id,estimated_cost_usd,thinking_tokens,score_accuracy,run_duration_sec
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_80,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_83,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_26,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_87,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_49,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_33,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_59,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_8,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_74,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_47,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_44,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_98,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_63,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_85,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_23,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_36,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_39,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_12,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_18,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_40,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_52,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_66,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_7,0.0,0.0,0.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_60,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_61,0.0,0.0,1.0,
abstract_algebra,openai_gpt-4o-mini,abstract_algebra_34,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_42,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_65,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_9,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_91,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_70,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_1,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_50,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_41,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_73,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_78,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_55,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_56,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_15,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_72,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_10,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_45,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_48,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_92,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_37,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_30,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_76,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_80,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_21,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_96,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_32,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_83,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_87,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_33,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_49,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_26,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_63,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_74,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_59,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_8,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_47,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_44,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_98,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_12,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_52,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_23,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_39,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_40,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_18,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_66,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_85,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_36,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_7,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_60,0.0,0.0,0.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_34,0.0,0.0,1.0,
college_chemistry,openai_gpt-4o-mini,college_chemistry_61,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_9,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_41,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_42,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_91,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_50,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_65,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_1,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_15,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_70,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_10,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_78,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_55,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_45,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_72,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_73,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_56,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_76,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_48,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_30,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_92,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_37,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_96,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_80,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_32,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_49,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_83,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_21,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_33,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_26,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_87,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_8,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_59,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_47,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_63,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_44,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_52,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_74,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_98,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_85,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_36,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_12,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_40,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_23,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_18,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_39,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_60,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_34,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_61,0.0,0.0,1.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_66,0.0,0.0,0.0,
college_mathematics,openai_gpt-4o-mini,college_mathematics_7,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_82,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_9,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_41,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_78,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_67,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_15,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_72,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_47,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_10,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_1,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_80,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_33,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_37,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_45,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_58,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_50,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_56,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_32,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_30,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_8,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_65,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_66,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_21,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_44,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_55,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_89,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_63,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_96,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_52,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_26,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_42,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_61,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_49,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_79,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_98,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_74,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_59,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_48,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_12,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_76,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_36,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_87,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_39,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_100,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_23,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_40,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_62,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_5,0.0,0.0,1.0,
college_physics,openai_gpt-4o-mini,college_physics_68,0.0,0.0,0.0,
college_physics,openai_gpt-4o-mini,college_physics_18,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_195,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_9,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_144,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_52,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_185,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_146,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_197,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_204,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_172,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_186,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_113,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_110,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_29,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_171,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_159,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_223,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_81,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_111,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_112,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_152,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_192,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_2,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_228,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_60,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_78,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_61,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_109,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_66,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_123,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_84,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_21,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_12,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_145,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_104,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_45,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_120,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_72,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_135,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_27,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_227,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_42,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_10,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_44,0.0,0.0,0.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_30,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_125,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_4,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_213,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_85,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_209,0.0,0.0,1.0,
conceptual_physics,openai_gpt-4o-mini,conceptual_physics_98,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_53,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_208,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_358,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_178,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_34,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_66,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_248,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_257,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_211,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_91,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_242,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_290,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_331,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_251,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_203,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_221,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_93,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_340,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_94,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_89,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_231,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_310,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_113,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_80,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_338,0.0,0.0,0.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_278,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_122,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_347,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_212,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_100,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_266,0.0,0.0,0.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_207,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_267,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_217,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_329,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_209,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_127,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_304,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_85,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_118,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_367,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_72,0.0,0.0,0.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_191,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_133,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_249,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_77,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_123,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_188,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_244,0.0,0.0,1.0,
elementary_mathematics,openai_gpt-4o-mini,elementary_mathematics_26,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_181,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_60,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_191,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_104,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_198,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_5,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_122,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_37,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_66,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_155,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_192,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_194,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_30,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_76,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_52,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_2,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_161,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_197,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_47,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_164,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_169,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_45,0.0,0.0,1.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_13,0.0,0.0,0.0,
high_school_chemistry,openai_gpt-4o-mini,high_school_chemistry_15,0.0,0.0,1.0,
